j1e,d7v.c,3,d7v.d,7,(SS57) Donc n'i a mes fors du souffrir,0,4145
j2a,d7v.d,8,d7v.d,15,(SS57) Tant comme einsic me desmentoie,0,4191
j2b,d7v.d,16,d8r.b,22,"(SS57) ""Biaus amis, dit Reson la bele,",0,4199
j2c,d8r.b,22,d8v.d,6,,0,4263
j2d,d8v.d,7,e1r.a,19,"(SS57) Quant j'oï Rason bien entendue,",0,4329
j2e,e1r.a,20,e1r.b,6,"(SS57) Car puis que pere et mere faillent,",0,4381
j2f,e1r.b,7,e2r.a,7,(SS57) Par Jennece s'en va li hons,0,4409
j2g,e2r.a,8,e2r.b,3,(SS57) Mes ja certes n'i ert fame bonne,0,4533
j2h,e2r.b,4,e2r.b,32,,0,4570
j2i,e2r.b,33,e2v.c,36,"(SS57) Ainsi Reson me preechet,",0,4599
j2j,e2v.c,37,e3r.b,40,"(SS57) ""Certes, biaus amis, foux i es tu,",0,4643
j2k,e3r.b,41,e4v.c,27,"(SS57) C'est l'amour qui vient de Fortune,",0,4753
j2l,e4v.c,28,e7r.b,5,(SS57) Si ne fet pas riche riche,0,4945
j2m,e7r.b,6,e7v.c,23,"(SS57) ""Si ne finastes hui de dire",0,5345
j2n,e7v.c,24,e7v.d,23,"(SS57) ""Biaus amis, dit elle, or escoute.",0,5404
j2o,e7v.d,24,f1v.c,9,"(SS57) ""Ha! Dame, pour Dieu, de Joutice,",0,5444
j2o.1,e7v.d,24,e8v.c,39,"(SS57) ""Ha! Dame, pour Dieu, de Joutice,",0,5444
j2o.2,e8v.c,40,f1v.c,9,(SS57) Ne fist bien Apius a pendre,0,5559
j2p,f1v.c,10,f1v.d,3,"(SS57) Or t'ai, si bien l'as entendu,",0,5663
j2q,f1v.d,4,f2r.a,2,"(SS57) ""Or vuil je bien, dist elle, atendre,",0,5695
j2r,f2r.a,3,f2r.a,30,,0,5733
j2s,f2r.a,31,f2v.d,32,(SS57) Mout as empris plus fole emprise,0,5761
j2t,f2v.d,33,f4v.c,21,"(SS57) D'autre part, se rest chose expresse,",0,5883
j2t.1,f2v.d,33,f3r.b,29,"(SS57) D'autre part, se rest chose expresse,",0,5883
j2t.2,f3r.b,30,f4r.a,7,"(SS57) En saveur et forme, en couleur,",0,5948
j2t.3,f4r.a,8,f4v.c,21,"(SS57) En haut ou chief de la montaigne,",0,6049
j2u,f4v.c,22,f7r.a,10,(SS57) Et que Fortune ainsinc le face,0,6145
j2v,f7r.a,11,f8r.a,4,(SS57) Onc ne la pout tenir Cresus,0,6459
j2w,f8r.a,5,f8v.d,27,(SS57) Et se les preuves riens ne prises,0,6601
j2x,f8v.d,28,g1r.b,23,"(SS57) D'autre part, je tieng a grant honte,",0,6747
