J2t.3,36r.b,41,37r.a,15,En hault ou chief de la montaigne,1,6049
J2u,37r.a,16,39r.a,2,Et que fortune ainsi le face,1,6145
J2v,39r.a,3,39v.d,30,Onc ne la pot tenir cressus,1,6459
J2w,39v.d,31,40v.d,13,Et se les prouues rienz ne prises,1,6601
J2x,40v.d,14,41r.a,12,Dautre part je tieng a g/ra/nt honte,1,6747
J2y,41r.a,13,41v.c,19,DE fortune la semilleuse,1,6825
J2z,41v.c,20,41v.d,24,Dame fis ie ne puet autre estre,1,6871
J2aa,41v.d,25,43v.c,5,Lors se print raison a soufrire,1,6913
J2bb,43v.c,6,43v.d,12,Dame bien len ypuct entendre,1,7155
J3a,43v.d,13,43v.d,15,Adont damis me resouint,1,7201
J3b,43v.d,16,44v.c,6,Es vous amis que dieu mamaine,1,7204
J3c,44v.c,7,44v.d,35,Mais prenez garde toutefuoie,1,7303
J3d,44v.d,36,45r.a,29,La vielle qui belacueil garde,1,7369
J3e,45r.a,30,46r.b,2,Apres amsi vous contendroiz,1,7401
J3f,46r.b,3,46v.c,10,Mais ne soient pas coustumier,1,7561
J3g,46v.c,11,47v.c,5,Mais oncques pource natendez,1,7607
J3h,47v.c,6,47v.c,29,Douz amis quest ce que vo/s/ dites,1,7765
J3i,47v.c,30,48r.a,17,Compains compains ce doiue/n/t querre,1,7789
J3j,48r.a,18,48v.c,13,Ou il vn chemin bel /et/ gent,1,7855
J3k,48v.c,14,49r.a,28,Pourete maint a laut/re/ chief,1,7931
J3l,49r.a,29,50r.a,2,Car fortune tantost en place,1,8025
J3m,50r.a,3,50v.c,12,Trop est pourete laide chose,1,8159
J3n,50v.c,13,50v.d,41,Si sont elles voir pres que toutes,1,8251
J3o,51r.a,1,51v.c,8,Iadiz soloit estre autrement,1,8323
J3p,51v.c,9,51v.c,26,Bien sauoient celle parole,1,8419
J3q,51v.c,27,52r.b,1,Trop estes fait il vilotiere,1,8437
J3r,52r.b,2,52v.c,1,Ia se teuffrates creusse,1,8531
J3s,52v.c,2,53r.a,4,Nul ne les garderoit destre prises,1,8573
J3t,53r.a,5,53r.b,35,Pronde fe/m/me par saint denis,1,8657
J3u,53r.b,36,53v.d,26,Pierres abaellart la confesse,1,8729
J3v,53v.d,27,54v.c,32,Mariage est maulx liens,1,8803
J3w,54v.c,33,55r.a,34,IL dit que oncques en nul a ee,1,8927
