J2p,43v.d,35,44r.a,30,Or tay se bien as entendu,1,5663
J2q,44r.a,31,44r.b,32,Ce vueil ie bien dist elle entendre,1,5695
J2r,44r.b,33,44v.c,24,Autre amour naturel ya,1,5733
J2s,44v.c,25,45v.c,10,Moult as empris plus fole emprise,1,5761
J2t,45v.c,11,47r.b,25,Dautre part si rest chose expresse,1,5883
J2t.1,45v.c,11,46r.a,13,Dautre part si rest chose expresse,1,5883
J2t.2,46r.a,14,46v.d,3,En saueur en fourme en couleur,1,5948
J2t.3,46v.d,4,47r.b,25,En hault au chief de la montaigne,1,6049
J2u,47r.b,26,49v.c,30,Et que fortune ainsi le face,1,6145
J2v,49v.c,31,50v.c,36,Onc ne la pot tenir cresus,1,6459
J2w,50v.d,1,51v.d,11,Et se les preuues riens ne prises,1,6601
J2x,51v.d,12,52r.b,28,Dautre part ie tiens agrant honte,1,6747
J2y,52r.b,28,52v.c,36,De fortune la semilleuse,1,6825
J2z,52v.d,1,53r.a,17,Dame dis ie ne peut autre estre,1,6871
J2aa,53r.a,18,54v.d,7,Lors se prist raison a sourrire,1,6913
J2bb,54v.d,8,55r.a,17,Dame bien les y puis entendre,1,7155
J3a,55r.a,18,55r.a,20,Adonc dami me ressouuint,1,7201
J3b,55r.a,21,55v.d,24,Ez vous amis que dieux mamaine,1,7204
J3c,55v.d,25,56r.b,16,Mais prenez garde touteuoye,1,7303
J3d,56r.b,17,56v.c,11,La vielle qui belacueil garde,1,7369
J3e,56v.c,12,57v.c,23,Apres ainsi vous contendrez,1,7401
J3f,57v.c,24,57v.d,32,Mais ne soient pas coustumier,1,7561
J3g,57v.d,33,59r.a,5,Mais oncques pour ce nattendez,1,7607
J3h,59r.a,6,59r.a,29,Doulz amis quest ce que vous dites,1,7765
J3i,59r.a,30,59v.c,23,Compains compains ce doiuent querre,1,7789
J3j,59v.c,24,60r.a,29,Oyl vn chemin bel et gent,1,7855
J3k,60r.a,30,60v.d,12,Pourete maint a lautre chief,1,7931
J3l,60v.d,13,61v.c,37,Car fortune tantost en place,1,8025
J3m,61v.d,1,62r.b,18,Trop est pourete laide chose,1,8159
J3n,62r.b,19,62v.d,16,Si sont elles voir pres que toutes,1,8251
J3o,62v.d,17,63v.c,13,Iadis souloit estre autrement,1,8323
J3p,63v.c,14,63v.d,6,Bien sauoyent celle parolle,1,8419
J3q,63v.d,7,64r.b,26,Trop estes fait il vilotiere,1,8437
J3r,64r.b,27,64v.c,31,Ia se deufratez creusse,1,8531
J3s,64v.c,32,65r.b,13,Nulz nels garderoit destre prises,1,8573
J3t,65r.b,14,65v.d,11,Preude femme par saint denis,1,8657
J3u,65v.d,12,66r.b,11,Pierres abalars reconfesse,1,8729
J3v,66r.b,12,67r.a,26,Mariages est maulx liens,1,8803
J3w,67r.a,26,67v.c,33,Si di conques en nul ae,1,8927
J3x,67v.c,34,67v.d,36,Mes certes qui le voir en conte,1,9009
J3y,67v.d,37,68v.c,27,Mes derniers ce me semble pers,1,9049
J3z,68v.c,28,68v.d,15,Et si legiers et si volans,1,9151
J3aa,68v.d,16,69v.d,21,Si faiz ie que folz de ce dire,1,9177
J3bb,69v.d,22,70r.b,18,Lors la prent espoir de venue,1,9331
J3cc,70r.b,20,70v.c,5,Compains cilz folz villains ialoux,1,9391
J3dd,70v.c,6,71r.a,12,Pour ce reuoit on ensement,1,9413
J3ee,71r.a,13,71v.c,16,Lors yert amour sens seignorie,1,9496
J3ff,71v.c,17,72r.b,4,Aux proprietez lors se tindrent,1,9562
J3gg,72r.b,5,74r.a,1,Mais conment que la chose praigne,1,9649
J3hh,74r.a,2,74r.b,32,Briefment de toutes les pucelles,1,9905
J3ii,74r.b,33,74r.b,36,Ainsi amis ma conforte,1,9973
J3jj,74v.c,1,74v.c,8,Mais aincoiz quil eust finee,1,9977
J3kk,74v.c,9,74v.d,7,Congie prens et menuoiz atant,1,9985
J4a,74v.d,8,75r.a,3,Iouxte vne clere fontenelle,1,10021
J4b,75r.a,4,76r.b,16,Ma dame que dieu vous regart,1,10042
J4c,76r.b,17,76r.b,33,Ie e qui ny poy riens conquester,1,10238
J4d,76r.b,34,76v.c,19,Moult se tint mes cuers et veilla,1,10255
J5a,76v.c,20,76v.c,31,Quant amours mot bien esprouue,1,10277
J5b,76v.c,32,77v.c,9,Sont faiz dit il tuit my commant,1,10289
J5c,77v.c,10,77v.d,10,Le dieu damours senz terme metre,1,10409
J5d,77v.d,11,78r.a,7,Quant li dieu damours la veu,1,10445
J5e,78r.a,8,79r.b,25,Or soit dist il adone parolle,1,10463
J5e.1,78r.a,8,78r.a,21,Or soit dist il adone parolle,1,10463
J5e.2,78r.a,22,78v.c,6,Sil nen yst ie suis mal baillis,1,10477
J5e.3,78v.c,7,79r.b,25,Puiz vendra iehan clopinel,1,10535
J5f,79r.b,26,79v.d,21,Quant il ot sa raison fenye,1,10651
J5g,79v.d,22,81r.a,27,Seigneurs ma mere la deesse,1,10719
J5h,81r.a,28,81r.b,31,Sire font ilz cest veritez,1,10857
J6a,81r.b,32,81v.c,21,Par foy dist amours ie lottroy,1,10898
J6b,81v.c,22,81v.d,32,Sir iay mansions diuerses,1,10922
J6c,81v.d,33,83r.a,37,Sire quant vous vient a plaisir,1,10969
J6d,83r.b,1,83r.b,36,Trop say bien mes habiz changier,1,11157
J6e,83v.c,1,84r.a,2,Cy se volt taire faulx semblant,1,11193
J6f,84r.a,3,85r.b,9,Si puis bien dire senz delay,1,11263
J6g,85r.b,10,85v.c,14,En tous ces cas et en semblables,1,11453
J6h,85v.c,15,86v.d,9,Quest ce deable quel sont ti dit,1,11495
J6i,86v.d,10,87r.b,25,Ie nay mes cures dermitages,1,11671
J6j,87r.b,26,88r.a,20,Et se ne fust la bonne garde,1,11761
J6k,88r.a,21,88v.c,30,De tout le monde est empereres,1,11867
J6l,88v.c,31,88v.d,29,Faulz semblant dist amors di moy,1,11951
J6m,88v.d,30,89v.d,17,Don't ny a fors de latourner,1,11985
J6n,89v.d,18,91r.b,36,Quant li pelerin venu furent,1,12117
J6o,91v.c,1,91v.c,14,Sens defense la porte quassent,1,12341
J7a,91v.c,15,92v.c,27,La vieille qui ne se gardoit,1,12355
J7b,92v.c,28,94r.a,10,La vieille illec point ne seiourne,1,12511
J7c,94r.a,11,94r.a,35,Quant la vieille voit que leans,1,12706
J7d,94r.b,1,95v.d,5,Sachiez se feusse aussi sage,1,12731
J7e,95v.d,6,95v.d,19,Lors a recommencie sa verue,1,12957
J7f,95v.d,20,97r.a,8,Beau tres doulz filz belle char tendre,1,12971
J7g,97r.a,9,97v.c,33,Nont ne pot eneas tenir,1,13144
J7h,97v.c,34,99r.a,13,Sel na graces si les aquiere,1,13243
J7i,99r.a,14,100r.a,7,Si doit la femme prendre garde,1,13445
J7j,100r.a,8,100r.b,16,Damer poure homme ne lui chaille,1,13587
J7k,100r.b,17,101r.a,37,Et quant elle oua la sequeste,1,13633
J7l,101r.b,1,101v.d,6,Si doit femme sel nest musarde,1,13765
J7m,101v.d,7,102v.d,20,Dautre part el sont franches nees,1,13845
J7n,102v.d,21,103v.d,28,Qui prendroit beau filz un charon,1,14009
J7o,103v.d,29,104r.a,21,Trop est folz maulx que ialousie,1,14167
J7p,104r.a,22,105r.b,4,Lors ressaille la chamberiere,1,14197
J7q,105r.b,5,105r.b,18,Maiz gart que ia ny soit si sotte,1,14365
J7r,105r.b,19,106r.b,8,Bien gart femme que nul amant,1,14379
J7s,106r.b,9,107r.a,12,Ainsi la vieille a sermonne,1,14517
